user_id,day,login_hour,files_accessed,data_transfer_mb,failed_logins,after_hours_access,usb_events,email_recipients_count,login_hour_dev,files_accessed_dev,data_transfer_mb_dev,failed_logins_dev,after_hours_access_dev,usb_events_dev,email_recipients_count_dev
U026,29,12,34,51.06,0,0,1,9,2.2364,-0.5839,-0.1971,-0.9878,-0.2724,3.5406,-0.7703
U026,30,9,26,47.4,1,0,0,12,0.2633,-2.0582,-0.4515,0.1102,-0.2674,-0.3338,1.2882
U026,31,6,31,68.45,1,0,0,8,-1.5323,-1.0075,1.0611,0.1084,-0.2628,-0.3277,-1.4566
U026,32,8,30,65.96,0,0,0,10,-0.2878,-1.1358,0.8218,-1.0288,-0.2628,-0.3277,-0.065
U026,33,8,43,40.38,1,0,0,8,-0.2526,1.2746,-1.0833,0.1999,-0.2628,-0.3277,-1.3644
U026,34,6,41,56.79,1,0,0,11,-1.454,0.8687,0.2506,0.1999,-0.2628,-0.3277,0.5847
U026,35,8,37,87.35,2,0,0,8,-0.2281,0.1465,2.6399,1.3833,-0.1826,-0.3277,-1.4132
U026,36,8,39,59.06,1,0,0,9,-0.1781,0.5373,0.3144,0.0805,-0.1826,-0.3277,-0.7219
U026,37,6,41,33.72,0,0,0,11,-1.399,0.8798,-1.4883,-1.1208,-0.1826,-0.3277,0.5521
U026,38,9,30,41.52,0,0,0,10,0.4106,-1.0875,-0.9478,-1.1208,-0.1826,-0.3277,-0.128
U026,39,8,24,37.98,1,0,0,8,-0.1138,-2.14,-1.2285,0.1245,-0.1826,-0.3277,-1.408
U026,40,7,38,60.03,1,0,0,9,-0.7785,0.4747,0.4022,0.1245,-0.1826,-0.3277,-0.68
U026,41,10,34,37.77,0,0,0,8,1.3792,-0.2577,-1.2183,-1.1891,-0.1826,-0.3277,-1.3028
U026,42,6,41,49.6,2,0,0,11,-1.4282,0.9634,-0.3548,1.4603,-0.1826,-0.2628,0.7724
U026,43,11,34,54.07,0,0,0,11,1.9464,-0.3048,0.0259,-1.1167,-0.1826,-0.2628,0.8769
U026,44,11,40,59.94,1,0,0,9,1.7889,0.7552,0.4511,0.2106,-0.1826,-0.2628,-0.5618
U026,45,10,37,71.63,1,0,0,9,1.0481,0.2506,1.2822,0.2628,-0.1826,-0.2628,-0.5358
U026,46,8,42,32.65,1,0,0,10,-0.2222,1.1327,-1.5807,0.3205,-0.1826,-0.2628,0.1429
U026,47,8,38,55.51,1,0,0,9,-0.2222,0.4364,0.1106,0.3205,-0.1826,-0.2628,-0.6383
U026,48,9,37,51.46,1,0,0,10,0.3838,0.2357,-0.1682,0.28,-0.1826,-0.1826,0.1219
U026,49,8,40,45.12,1,0,0,8,-0.242,0.7796,-0.6019,0.28,-0.1826,-0.1826,-1.3748
U026,50,8,34,35.97,1,0,0,11,-0.2222,-0.3639,-1.2381,0.28,-0.1826,-0.1826,0.8574
U026,51,11,40,66.13,1,0,0,8,1.5935,0.7238,1.0279,0.2385,-0.1826,-0.1826,-1.326
U026,52,6,54,49.23,0,0,0,10,-1.4527,3.2467,-0.2216,-1.349,0.0,-0.1826,0.1921
U026,53,10,40,42.89,1,0,0,11,0.9432,0.4687,-0.6637,0.4572,0.0,-0.1826,0.8893
U026,54,6,29,45.35,0,0,0,7,-1.4203,-1.323,-0.4475,-1.349,0.0,-0.1826,-2.0751
U026,55,7,44,68.0,0,0,0,10,-0.7633,1.2567,1.1934,-1.349,0.0,-0.1826,0.2344
U026,56,10,49,68.78,0,0,0,10,0.9427,1.9899,1.1712,-1.349,0.0,-0.1826,0.2953
U026,57,7,42,44.59,0,0,0,12,-0.7196,0.7439,-0.5642,-1.2572,0.0,-0.1826,1.928
U026,58,7,39,69.71,1,0,0,8,-0.7536,0.2647,1.3034,0.5034,0.0,-0.1826,-1.1813
U026,59,8,29,51.94,1,0,0,11,-0.1532,-1.351,-0.0994,0.5034,0.0,-0.1826,1.1044
U026,60,9,38,36.95,0,0,0,11,0.5445,0.0868,-1.222,-1.2572,0.0,0.0,1.0373
U027,1,7,30,51.52,1,0,0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U027,2,8,30,89.3,0,0,0,9,1.0,0.0,37.78,-1.0,0.0,0.0,3.0
U027,3,7,30,116.26,1,0,0,9,-0.7071,0.0,1.7163,0.7071,0.0,0.0,0.7071
U027,4,7,39,90.88,0,0,0,9,-0.5773,9.0,0.1595,-1.1547,0.0,0.0,0.5773
U027,5,8,44,52.37,1,1,2,6,1.5,2.6111,-1.2976,0.866,1.0,2.0,-1.5
U027,6,10,45,106.05,1,0,0,11,4.7469,1.5897,0.9343,0.7303,-0.4472,-0.4472,1.9475
U027,7,6,46,112.74,2,0,0,14,-1.5682,1.3371,1.0481,2.582,-0.4082,-0.4082,2.8818
U027,8,8,50,86.49,1,1,0,14,0.3368,1.6286,-0.0727,0.207,2.2678,-0.378,1.7381
U027,9,8,38,72.24,0,0,0,4,0.3157,-0.152,-0.6404,-1.3653,-0.5401,-0.3536,-1.8517
U027,10,9,30,91.07,2,0,0,14,1.1926,-1.1826,0.1941,1.8333,-0.504,-0.3333,1.4048
U027,11,7,35,98.06,1,0,0,10,-0.7047,-0.4095,0.4943,0.1355,-0.4743,-0.3162,0.1103
U027,12,8,37,100.89,1,0,0,9,0.2471,-0.1216,0.5983,0.1297,-0.4495,-0.3015,-0.1848
U027,13,8,38,115.44,1,1,0,7,0.2369,0.0234,1.2581,0.1246,2.1409,-0.2887,-0.7857
U027,14,8,32,77.66,0,0,0,7,0.2279,-0.856,-0.6238,-1.4412,-0.5262,-0.2773,-0.7386
U027,15,8,47,77.32,1,0,1,9,0.2198,1.419,-0.6103,0.2155,-0.5032,1.6036,-0.0677
U027,16,6,36,89.59,0,0,0,10,-1.9126,-0.2972,0.0182,-1.3543,-0.483,-0.3568,0.2621
U027,17,7,43,95.54,2,0,0,6,-0.6777,0.7514,0.3195,1.8127,-0.4651,-0.3447,-1.0997
U027,18,7,34,71.59,3,0,0,6,-0.6495,-0.638,-0.9415,3.0398,-0.4491,-0.3338,-1.0306
U027,19,7,40,89.26,0,0,0,11,-0.6245,0.3069,0.034,-1.1902,-0.4346,-0.3239,0.7112
U027,20,7,34,79.83,0,0,0,11,-0.6023,-0.6465,-0.4761,-1.117,-0.4215,-0.3149,0.6838
U027,21,7,34,60.93,2,0,0,11,-0.5823,-0.6242,-1.5045,1.2907,-0.4094,-0.3065,0.6593
U027,22,8,36,95.98,0,0,0,13,0.5129,-0.2788,0.4867,-1.1015,-0.3984,-0.2988,1.3417
U027,23,8,30,108.23,2,0,1,11,0.4986,-1.2701,1.1428,1.257,-0.3882,1.8471,0.5667
U027,24,10,40,77.7,0,0,0,6,2.7181,0.4429,-0.5721,-1.0895,-0.3788,-0.3542,-1.2087
U027,25,9,44,80.35,1,0,1,6,1.3238,1.1013,-0.4104,0.0946,-0.37,1.7305,-1.1484
U027,26,8,40,96.38,2,0,0,10,0.2741,0.3868,0.4992,1.2527,-0.3618,-0.4,0.2915
U027,27,6,32,101.31,0,0,0,8,-1.7268,-0.9788,0.7686,-1.1041,-0.3541,-0.3913,-0.4215
U027,28,6,41,95.34,2,0,0,4,-1.606,0.5852,0.403,1.2292,-0.3469,-0.3831,-1.8497
U027,29,10,29,95.79,0,1,0,4,2.2448,-1.4932,0.4211,-1.0943,2.8347,-0.3755,-1.7122
U027,30,6,36,129.22,3,0,0,5,-1.4859,-0.2326,2.3958,2.3415,-0.393,-0.3682,-1.2675
U027,31,7,40,61.2,0,0,0,9,-0.5464,0.4572,-1.5982,-1.0561,-0.3856,-0.3614,0.1103
U027,32,7,48,73.84,0,0,1,9,-0.5464,1.8182,-0.9523,-1.0024,-0.3856,1.8071,0.0783
U027,33,9,36,47.53,1,0,0,11,1.2042,-0.3911,-2.3908,0.0346,-0.3856,-0.413,0.7497
U027,34,8,41,118.11,1,0,0,10,0.2815,0.4524,1.6299,0.0346,-0.3856,-0.413,0.388
U027,35,7,43,113.72,1,0,0,10,-0.5938,0.795,1.2903,0.0,-0.3856,-0.413,0.376
U027,36,10,31,96.57,1,0,0,11,1.9704,-1.3422,0.3161,0.0,-0.3277,-0.3856,0.6731
U027,37,8,37,109.58,2,0,0,6,0.2815,-0.1842,1.0378,1.0561,-0.3277,-0.3856,-1.0097
U027,38,8,42,112.89,0,0,0,13,0.2334,0.7891,1.2301,-1.0561,-0.3277,-0.3856,1.4898
U027,39,9,34,118.59,1,0,1,10,1.1085,-0.6989,1.4569,0.0346,-0.2628,2.5067,0.4633
U027,40,7,41,115.71,1,0,0,9,-0.658,0.7335,1.2033,0.0,-0.2628,-0.4397,0.0375
U027,41,8,39,71.84,0,0,0,8,0.261,0.2684,-1.1028,-1.0418,-0.2628,-0.4397,-0.2945
U027,42,6,39,103.43,1,0,0,12,-1.5169,0.242,0.542,0.0706,-0.2628,-0.4397,1.3429
U027,43,8,39,108.0,2,0,1,6,0.2815,0.2281,0.7649,1.1294,-0.2628,2.1985,-1.0827
U027,44,7,36,83.69,3,0,0,7,-0.563,-0.4005,-0.4421,2.1086,-0.1826,-0.4916,-0.6704
U027,45,9,38,93.51,2,0,0,7,1.1499,-0.0141,0.0445,0.9197,-0.1826,-0.4916,-0.6704
U027,46,9,38,68.35,1,0,1,9,1.0992,0.053,-1.277,-0.0972,-0.1826,2.1985,0.128
U027,47,8,31,92.37,2,0,0,8,0.1954,-1.5576,-0.0049,0.8598,-0.1826,-0.4916,-0.2443
U027,48,8,40,100.23,0,0,1,7,0.1686,0.5772,0.3945,-1.1243,-0.1826,1.9664,-0.6671
U027,49,8,43,125.85,0,0,0,7,0.1416,1.2137,1.6598,-1.0716,-0.1826,-0.5424,-0.6884
U027,50,10,37,93.01,1,0,2,11,1.8287,-0.1626,-0.0746,-0.0346,-0.1826,4.1068,0.9601
U027,51,9,34,80.32,3,1,1,7,0.8489,-0.86,-0.7229,2.0471,5.2946,1.3085,-0.6401
U027,52,7,42,73.54,1,0,0,7,-0.8489,0.9348,-1.1357,-0.1005,-0.2628,-0.6097,-0.5929
U027,53,8,33,97.62,1,0,0,9,0.0,-1.1169,0.1383,-0.137,-0.2628,-0.6097,0.3143
U027,54,7,29,74.85,0,0,0,9,-0.8118,-2.0983,-0.9983,-1.1464,-0.2628,-0.5608,0.3508
U027,55,7,36,127.87,1,0,1,6,-0.7597,-0.3804,1.6897,-0.1042,-0.2628,1.3085,-1.024
U027,56,7,44,97.3,1,0,2,10,-0.7081,1.4441,0.0629,-0.1042,-0.2628,3.1777,0.7569
U027,57,7,41,71.04,1,0,0,9,-0.6745,0.7264,-1.2184,-0.0706,-0.2628,-0.5963,0.3117
U027,58,9,47,89.94,1,0,0,7,1.017,1.9935,-0.2425,-0.1084,-0.2628,-0.5963,-0.5929
U027,59,8,30,80.08,0,0,1,11,0.0599,-1.6903,-0.703,-1.1758,-0.2628,1.0299,1.2152
U027,60,8,37,118.66,1,0,0,11,0.128,-0.2456,1.1489,-0.0735,-0.1826,-0.6436,1.1734
U028,1,10,30,3.51,0,0,0,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U028,2,8,28,26.94,0,0,0,14,-2.0,-2.0,23.43,0.0,0.0,0.0,1.0
U028,3,9,12,21.34,0,0,0,9,0.0,-12.0208,0.3691,0.0,0.0,0.0,-6.364
U028,4,10,32,7.41,1,0,0,11,1.0,0.8785,-0.8053,1.0,0.0,0.0,-0.378
U028,5,8,6,54.49,0,0,0,8,-1.3056,-2.1319,3.5632,-0.5,0.0,0.0,-1.6912
U028,6,10,41,44.74,1,0,0,5,1.0,1.6467,1.0891,1.7889,0.0,0.0,-2.3534
U028,7,10,35,6.62,0,0,1,8,0.8476,0.7713,-0.9805,-0.6455,0.0,1.0,-0.5976
U028,8,10,18,39.15,0,0,0,10,0.7509,-0.6559,0.7833,-0.5855,0.0,-0.378,0.0908
U028,9,9,26,0.0,0,0,0,8,-0.4093,0.0622,-1.3286,-0.5401,0.0,-0.3536,-0.6002
U028,10,10,18,13.44,1,0,0,12,0.7698,-0.6501,-0.4652,1.7638,0.0,-0.3333,0.8765
U028,11,9,18,13.84,1,0,0,13,-0.4743,-0.6063,-0.4177,1.4491,0.0,-0.3162,1.1676
U028,12,9,41,19.91,1,0,0,6,-0.4495,1.6165,-0.0624,1.2613,0.0,-0.3015,-1.4751
U028,13,10,19,29.24,0,0,0,16,0.8563,-0.5748,0.4788,-0.8092,0.0,-0.2887,2.1582
U028,14,10,29,8.75,1,0,0,18,0.8013,0.3763,-0.767,1.2153,0.0,-0.2773,2.376
U028,15,10,21,3.17,0,0,0,8,0.7559,-0.4026,-1.0643,-0.8345,0.0,-0.2673,-0.7397
U028,16,11,23,19.61,0,0,0,10,2.0631,-0.1906,0.0065,-0.7888,0.0,-0.2582,-0.1622
U028,17,9,24,25.84,0,0,2,7,-0.6911,-0.0828,0.3977,-0.75,0.0,7.75,-0.9959
U028,18,9,8,28.8,2,0,0,7,-0.6619,-1.7641,0.5758,3.3436,0.0,-0.3338,-0.9393
U028,19,9,26,44.23,1,0,0,9,-0.6362,0.216,1.5722,0.9023,0.0,-0.3239,-0.3284
U028,20,9,17,18.31,1,0,0,14,-0.6133,-0.7118,-0.2113,0.8603,0.0,-0.3149,1.1249
U028,21,9,30,0.0,0,0,0,9,-0.5928,0.6648,-1.4007,-0.8238,0.0,-0.3065,-0.3735
U028,22,9,19,46.81,1,0,0,9,-0.5742,-0.517,1.6842,0.8707,0.0,-0.2988,-0.3637
U028,23,10,35,54.82,0,0,0,7,0.8049,1.2148,2.038,-0.8367,0.0,-0.2916,-0.9547
U028,24,10,17,33.41,0,0,0,12,0.7766,-0.7629,0.5953,-0.8064,0.0,-0.285,0.5888
U028,25,10,15,59.72,0,0,0,8,0.7512,-0.953,2.1181,-0.7792,0.0,-0.2788,-0.6489
U028,26,9,17,50.61,0,0,0,5,-0.6721,-0.702,1.4066,-0.7546,0.0,-0.2729,-1.5586
U028,27,10,41,0.0,0,0,0,4,0.7627,1.9295,-1.3983,-0.7322,0.0,-0.2674,-1.7614
U028,28,9,14,21.83,3,0,0,11,-0.6878,-1.0302,-0.1674,4.5294,0.0,-0.2623,0.398
U028,29,9,19,15.67,0,0,0,5,-0.67,-0.4742,-0.4969,-0.6708,0.0,-0.2574,-1.3805
U028,30,8,21,6.94,0,0,0,8,-2.1115,-0.254,-0.9641,-0.6543,0.0,-0.2528,-0.4411
U028,31,10,28,18.95,3,0,1,6,0.8288,0.4992,-0.2753,3.4689,0.0,2.2356,-1.0223
U028,32,10,30,22.88,2,0,0,16,0.8288,0.7235,-0.0899,1.6698,0.0,-0.3071,2.0018
U028,33,8,34,0.0,0,0,0,12,-2.1523,1.141,-1.3638,-0.7117,0.0,-0.3071,0.7725
U028,34,10,34,0.0,0,0,0,5,0.7785,1.069,-1.285,-0.7117,0.0,-0.3071,-1.2467
U028,35,9,45,34.84,0,0,0,9,-0.5953,2.2299,0.6132,-0.6708,0.0,-0.3071,-0.0555
U028,36,9,19,11.36,0,0,0,9,-0.6848,-0.68,-0.6368,-0.6708,0.0,-0.3071,-0.0649
U028,37,11,5,28.8,0,0,0,14,2.3076,-2.1754,0.4103,-0.6313,0.0,-0.3071,1.3206
U028,38,10,37,21.22,1,0,0,12,0.7303,1.3965,-0.0662,0.4827,0.0,-0.2484,0.6764
U028,39,10,33,21.28,0,0,1,7,0.7303,0.8879,-0.0286,-0.6708,0.0,2.2356,-0.7265
U028,40,10,16,56.66,0,0,0,6,0.6839,-0.8667,2.0715,-0.6708,0.0,-0.3071,-0.9878
U028,41,9,22,0.0,2,0,0,3,-0.6839,-0.2516,-1.3636,1.5968,0.0,-0.3071,-1.7425
U028,42,9,12,18.75,0,0,0,10,-0.6839,-1.2795,-0.2615,-0.6436,0.0,-0.3071,0.2465
U028,43,10,31,31.43,1,0,2,8,0.6839,0.7613,0.4452,0.4633,0.0,4.2994,-0.3204
U028,44,9,33,36.12,2,0,0,9,-0.6839,0.9228,0.7006,1.5018,0.0,-0.3631,0.0189
U028,45,9,17,19.53,0,0,0,8,-0.639,-0.7363,-0.2714,-0.6568,0.0,-0.3631,-0.2057
U028,46,9,29,35.37,1,0,0,8,-0.5953,0.5008,0.5947,0.3802,0.0,-0.3631,-0.2057
U028,47,9,38,14.42,0,0,0,15,-0.5483,1.3888,-0.6281,-0.6952,0.0,-0.3631,2.0954
U028,48,9,24,38.93,0,0,0,9,-0.5483,-0.0719,0.7813,-0.6952,0.0,-0.3071,0.051
U028,49,9,21,0.0,0,0,1,8,-0.5483,-0.4398,-1.4223,-0.6436,0.0,1.9961,-0.2767
U028,50,9,27,0.0,0,0,0,9,-0.5483,0.1952,-1.3236,-0.6059,0.0,-0.3614,0.0409
U028,51,10,0,48.86,0,0,0,9,0.9471,-2.645,1.372,-0.5691,0.0,-0.3614,0.0965
U028,52,9,32,38.01,0,0,0,3,-0.5929,0.7118,0.7001,-0.5691,0.0,-0.3614,-1.8334
U028,53,10,4,44.81,1,0,0,17,0.8893,-1.9563,1.098,0.5332,0.0,-0.3614,2.5935
U028,54,10,28,9.56,0,0,0,3,0.8893,0.374,-0.8284,-0.5691,0.0,-0.3614,-1.6154
U028,55,9,17,16.74,0,0,1,14,-0.5929,-0.6492,-0.3792,-0.5691,0.0,1.8071,1.4729
U028,56,8,21,21.18,1,0,0,12,-2.0438,-0.2959,-0.0564,0.498,0.0,-0.413,0.8505
U028,57,9,27,13.31,0,0,0,7,-0.4687,0.237,-0.497,-0.6059,0.0,-0.413,-0.515
U028,58,10,20,26.73,0,0,1,4,0.9968,-0.3735,0.3361,-0.6059,0.0,1.6521,-1.3611
U028,59,9,50,13.7,0,0,1,8,-0.4687,2.4892,-0.5243,-0.5696,0.0,1.5211,-0.2184
U028,60,9,45,5.37,1,0,0,15,-0.4687,1.746,-1.0607,0.651,0.0,-0.512,1.6177
U029,1,9,30,20.73,2,0,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U029,2,9,26,47.33,1,0,0,0,0.0,-4.0,26.6,-1.0,0.0,-1.0,-3.0
U029,3,7,36,41.06,0,0,0,10,-2.0,2.8284,0.3738,-2.1213,0.0,-0.7071,4.0069
U029,4,9,45,50.56,2,0,0,7,0.5773,2.8477,1.0202,1.0,0.0,-0.5773,0.5197
U029,5,8,25,45.24,1,0,0,8,-0.5,-1.1197,0.3974,-0.2611,0.0,-0.5,0.6823
U029,6,9,19,46.49,2,0,0,6,0.6708,-1.6214,0.4652,0.9562,0.0,-0.4472,0.0991
U029,7,7,42,14.7,1,0,0,7,-1.7928,1.2868,-2.5136,-0.4082,0.0,-0.4082,0.3689
U029,8,6,47,44.02,0,0,0,6,-2.403,1.592,0.4211,-1.7008,0.0,-0.378,0.0428
U029,9,7,45,30.65,0,0,0,9,-0.8367,1.0916,-0.607,-1.3481,0.0,-0.3536,1.011
U029,10,7,35,45.99,3,0,0,5,-0.7619,0.0,0.635,2.3094,0.0,-0.3333,-0.3977
U029,11,8,23,15.17,1,0,0,8,0.1762,-1.2305,-1.9057,-0.1936,0.0,-0.3162,0.65
U029,12,8,16,60.96,3,0,0,10,0.1685,-1.8027,1.785,1.8522,0.0,-0.3015,1.3163
U029,13,6,27,28.0,0,0,0,5,-1.7802,-0.502,-0.7132,-1.2425,0.0,-0.2887,-0.5448
U029,14,6,30,22.39,1,0,0,4,-1.5254,-0.1916,-1.0604,-0.2113,0.0,-0.2773,-0.8738
U029,15,8,27,33.06,1,0,2,9,0.3701,-0.4835,-0.2482,-0.2039,0.0,7.216,0.9745
U029,16,8,19,24.77,0,0,0,7,0.3568,-1.2841,-0.831,-1.1832,0.0,-0.3568,0.1923
U029,17,8,26,46.82,1,0,0,7,0.3447,-0.478,0.8028,-0.122,0.0,-0.3447,0.1863
U029,18,10,9,19.79,1,0,0,5,2.2257,-2.2158,-1.21,-0.1185,0.0,-0.3338,-0.588
U029,19,8,47,49.78,0,0,1,8,0.1906,1.66,1.037,-1.1533,0.0,1.6197,0.6103
U029,20,8,27,21.79,3,0,0,1,0.1856,-0.2881,-1.0396,2.0069,0.0,-0.3933,-2.2082
U029,21,9,0,36.52,1,1,0,8,1.086,-2.7645,0.0761,-0.1442,1.0,-0.3823,0.6407
U029,22,6,53,39.59,1,0,1,9,-1.6755,1.9568,0.3017,-0.1409,-0.2182,1.5818,0.9915
U029,23,9,13,15.28,2,0,0,8,1.0654,-1.2649,-1.5458,0.8722,-0.2132,-0.4301,0.5755
U029,24,9,22,31.05,1,0,0,5,1.0171,-0.5231,-0.2769,-0.1767,-0.2085,-0.4193,-0.5757
U029,25,8,0,36.44,1,0,0,3,0.1083,-2.1805,0.134,-0.1731,-0.2041,-0.4093,-1.3281
U029,26,8,25,14.89,1,0,0,4,0.1062,-0.1814,-1.5214,-0.1696,-0.2,-0.4,-0.8783
U029,27,9,46,26.77,1,0,0,10,1.0073,1.3401,-0.5387,-0.1663,-0.1961,-0.3913,1.4344
U029,28,7,49,49.58,0,0,0,5,-0.8366,1.4866,1.2061,-1.2653,-0.1924,-0.3831,-0.5119
U029,29,6,22,47.69,2,0,1,7,-1.7206,-0.4814,1.012,0.9742,-0.189,1.7272,0.2571
U029,30,9,25,41.97,0,0,0,9,1.032,-0.2589,0.546,-1.2435,-0.1857,-0.4211,1.0232
U029,31,10,30,44.98,1,0,0,7,1.8769,0.1056,0.7642,-0.1084,-0.1826,-0.413,0.2183
U029,32,9,39,31.07,1,0,0,6,0.9285,0.7536,-0.3639,-0.0735,-0.1826,-0.3614,-0.2254
U029,33,7,15,48.91,2,0,0,5,-0.7597,-0.997,1.0703,1.0288,-0.1826,-0.3614,-0.8059
U029,34,8,34,34.43,1,0,1,3,0.0844,0.4046,-0.0822,-0.1482,-0.1826,1.8071,-1.6925
U029,35,8,35,17.67,2,0,0,6,0.1143,0.5123,-1.3653,1.0173,-0.1826,-0.413,-0.2098
U029,36,6,31,29.44,0,0,0,6,-1.6001,0.1989,-0.3569,-1.2599,-0.1826,-0.413,-0.1813
U029,37,8,19,26.9,1,1,0,10,0.1954,-0.6978,-0.5176,-0.0735,5.2946,-0.413,1.6315
U029,38,8,11,38.35,1,0,0,10,0.1686,-1.2334,0.3646,-0.0735,-0.2628,-0.413,1.5213
U029,39,9,20,52.69,2,0,0,7,0.9971,-0.4932,1.5645,1.0173,-0.2628,-0.413,0.1537
U029,40,6,30,28.75,0,0,0,8,-1.6919,0.3178,-0.45,-1.3344,-0.2628,-0.413,0.6114
U029,41,11,31,22.27,3,0,0,6,2.6168,0.4095,-0.9295,2.3358,-0.2628,-0.413,-0.285
U029,42,9,22,10.51,0,0,0,6,0.7616,-0.3014,-1.9397,-1.2599,-0.2628,-0.413,-0.2577
U029,43,6,5,38.06,0,0,0,2,-1.5338,-1.6336,0.4795,-1.2153,-0.2628,-0.413,-1.9943
U029,44,9,37,8.9,1,0,1,10,0.7292,0.8594,-2.0192,-0.0392,-0.2628,1.6521,1.5327
U029,45,9,23,4.67,1,0,1,5,0.6774,-0.1931,-2.2179,-0.0392,-0.2628,1.5211,-0.6483
U029,46,7,24,30.66,1,0,0,5,-0.9053,-0.1099,-0.0509,-0.0392,-0.2628,-0.4916,-0.6002
U029,47,7,39,47.54,1,0,0,5,-0.8678,0.9809,1.196,-0.0805,-0.2628,-0.4916,-0.5696
U029,48,9,34,31.31,0,0,0,8,0.6807,0.5721,-0.019,-1.2887,-0.2628,-0.4916,0.7057
U029,49,6,35,31.48,0,0,0,6,-1.6086,0.5978,-0.0354,-1.2153,-0.2628,-0.4916,-0.1656
U029,50,7,31,22.31,1,0,0,5,-0.7468,0.3423,-0.7062,-0.0392,-0.2628,-0.4397,-0.5562
U029,51,9,28,30.22,2,0,0,9,0.7646,0.102,-0.0889,1.351,-0.2628,-0.4397,1.1552
U029,52,8,23,30.65,0,0,0,6,0.0247,-0.3813,-0.0389,-1.2693,-0.1826,-0.4397,-0.2248
U029,53,7,54,48.71,3,1,1,3,-0.7952,2.4705,1.4137,2.5143,5.2946,2.5067,-1.5632
U029,54,7,43,44.36,1,0,0,6,-0.7439,1.2679,0.977,0.0,-0.2628,-0.4397,-0.1042
U029,55,8,18,38.04,0,0,0,11,0.0772,-0.8808,0.4372,-1.1481,-0.2628,-0.4397,2.1251
U029,56,9,29,28.78,2,0,0,7,0.8488,-0.0242,-0.2851,1.1612,-0.2628,-0.4397,0.2029
U029,57,8,19,24.91,0,0,0,3,0.0508,-0.9446,-0.6411,-1.0992,-0.2628,-0.4397,-1.614
U029,58,7,27,16.22,3,0,0,7,-0.6945,-0.1401,-1.3276,2.1914,-0.2628,-0.4397,0.2663
U029,59,7,30,30.23,0,0,0,8,-0.6945,0.2237,-0.1217,-1.0881,-0.2628,-0.4397,0.6846
U029,60,9,18,0.0,0,0,0,5,0.8482,-1.0105,-2.5731,-1.0177,-0.2628,-0.3856,-0.6651
U030,1,8,23,53.09,0,0,0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U030,2,10,5,47.49,1,0,0,4,2.0,-18.0,-5.6,1.0,0.0,0.0,-2.0
U030,3,8,20,103.13,2,0,0,3,-0.7071,0.4714,13.3441,2.1213,0.0,0.0,-1.4142
U030,4,11,4,107.46,2,0,0,4,2.0207,-1.2443,1.2912,1.0,0.0,0.0,-0.2182
U030,5,9,15,114.87,0,0,0,5,-0.1667,0.202,1.1627,-1.3056,0.0,0.0,0.596
U030,6,9,15,65.43,0,0,0,5,-0.1534,0.1856,-0.614,-1.0,0.0,0.0,0.5262
U030,7,8,29,87.08,0,0,0,5,-0.998,1.9817,0.1727,-0.8476,0.0,0.0,0.4767
U030,8,9,28,139.96,4,0,0,3,0.0,1.329,2.0928,3.4543,0.0,0.0,-1.6102
U030,9,9,24,148.08,0,0,0,4,0.0,0.6984,1.7953,-0.7717,0.0,0.0,-0.3536
U030,10,8,2,31.98,1,0,0,6,-1.0,-1.7619,-1.7844,0.0,0.0,0.0,1.6667
U030,11,10,24,75.43,3,0,0,6,1.1062,0.749,-0.3643,1.5,0.0,0.0,1.3887
U030,12,9,3,109.96,1,1,0,4,0.0,-1.4522,0.5663,-0.1297,1.0,0.0,-0.5681
U030,13,9,0,103.36,3,0,0,3,0.0,-1.5731,0.3562,1.3711,-0.2887,0.0,-1.4611
U030,14,8,12,126.18,2,0,0,4,-1.0954,-0.2588,0.9896,0.5026,-0.2773,0.0,-0.4097
U030,15,9,41,62.79,1,0,0,4,0.0779,2.5638,-0.8843,-0.2673,-0.2673,0.0,-0.3934
U030,16,8,24,125.78,0,0,0,4,-1.0561,0.6362,0.9792,-1.0328,-0.2582,0.0,-0.3789
U030,17,8,7,86.31,2,0,0,3,-0.9886,-0.8316,-0.2186,0.5809,-0.25,0.0,-1.3419
U030,18,9,22,72.44,1,0,0,4,0.1999,0.494,-0.6251,-0.2328,-0.2425,0.0,-0.281
U030,19,8,20,97.07,1,0,0,5,-0.9718,0.3021,0.1457,-0.2263,-0.2357,0.0,0.7096
U030,20,9,15,117.21,0,1,0,4,0.2462,-0.1563,0.7705,-1.0575,4.1295,0.0,-0.3149
U030,21,9,13,112.92,2,0,0,5,0.2399,-0.3373,0.6051,0.6686,-0.3249,0.0,0.7152
U030,22,10,31,103.52,1,0,0,6,1.4633,1.3732,0.2841,-0.2019,-0.3166,0.0,1.7252
U030,23,9,9,93.5,0,0,0,4,0.1636,-0.755,-0.0515,-1.0654,-0.309,0.0,-0.406
U030,24,8,33,31.51,1,0,2,4,-1.0671,1.5207,-2.1332,-0.1507,-0.3018,2.0,-0.396
U030,25,9,28,139.25,1,0,0,5,0.2041,0.9634,1.4717,-0.1476,-0.2952,-0.2041,0.6446
U030,26,9,28,68.83,2,0,0,6,0.2,0.9269,-0.7799,0.7595,-0.2889,-0.2,1.6711
